Date,Month,Year,costType,expenseType,itemVendor,Amount,createdAt,updatedAt,createdBy
22-May-24,May,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240522 37152-028681522 BIRYANI POT EXPRESS -,295.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-24,May,2024,Utilities,Utilities - Electricity,SO CAL EDISON CO DIRECTPAY 700846657874 PRNG RESTO LLC,171.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-24,May,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,169.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-24,May,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,9.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Food Cost,Groceries,Singla,530.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Food Cost,Chicken Meat,Bay Foods,430.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Insurance,Van Insurance,MERCURY INS PAYMENT 000000 1000539245-9873 PRNG RESTO LLC,184.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Maintenance,Hood Cleaning,ZELLE TO BRAVO MICAELA ON 05/23 REF #RP0S8W22CB HOODMAY24,600,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,12.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-24,May,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,62.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-24,May,2024,Food Cost,Groceries,WHOLEFDS IRV #10614 IRVINE CA,18.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-24,May,2024,Maintenance,Maintenance,AMZN Mktp US*KE7O96PM3 Amzn.com/billWA,11.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-24,May,2024,Marketing,FB Marketing,FACEBK* 6XJTK4GHM2 650-5434800 CA,29.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-24,May,2024,Equipment,3 Door Freeze,KATOM RESTA 800-541-8683 TN,4474,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-24,May,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,15.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-May-24,May,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,12.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-May-24,May,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,3.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-May-24,May,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,70,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-May-24,May,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,21.25,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-May-24,May,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-24,May,2024,Food Cost,Containers,Apsic Inc,1243,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-24,May,2024,Food Cost,Toast Fees,"BUSINESS TO BUSINESS ACH Toast, Inc Toast, Inc ST-N3T0T9M3L1X5 TOAST INC",216,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-24,May,2024,Automobile,Van Payment,WELLS FARGO AUTO DRAFT 240524 518452242600 RINDA K SAMA,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-24,May,2024,Bank Fees,Bank Fees,FINANCE CHARGE,116.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Chicken Meat,Bay Foods,480.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240529 37174-028702375 BIRYANI POT EXPRESS -,225,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Goat Meat,Aladdin Halal,1286.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Groceries,Gourmetwala,600,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 GAGAN MEKALA,1698.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1274.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,92.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,136.84,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Maintenance,TV Entertainment,SLING.COM 888-363-1777 CO,10,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Maintenance,SignBoard,FASTSIGNS 66301 949-7075232 CA,75.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Maintenance,Equipment,ACTION SALES IRVINE CA,75.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,337.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Food Cost,Groceries,WAL-MART #5644 IRVINE CA,43.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-24,May,2024,Marketing,FB Marketing,FACEBK* WQHP35CHM2 650-5434800 CA,35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-May-24,May,2024,Maintenance,Maintenance,AMZN Mktp US*L55VZ4Z63 Amzn.com/billWA,38.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-May-24,May,2024,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,56.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Maintenance,Restaurant Supplies,Prudential,300,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Food Cost,Chicken Meat,Bay Foods,357.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,66.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Food Cost,Groceries,COSTCO GAS #0454 IRVINE CA,53.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,12.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Maintenance,Maintenance,Amazon.com*LJ6368AX3 Amzn.com/billWA,171.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-24,May,2024,Food Cost,Goods From India,India Stuff,450,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,408.26,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Marketing,Google Marketing,Google ADS9682337307 650-2530000 CA,103.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,5.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Insurance,Apartment Insurance,LEMONADE I* LEMONADE I LEMONADE.COM NY,9.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Food Cost,Goods From India,India Parcel,523,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-24,Jun,2024,Sales Tax & CPA,Sales Tax,BUSINESS TO BUSINESS ACH CA DEPT TAX FEE CDTFA EPMT 240730 17869116 PRNG RESTO LLC,4168.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jun-24,Jun,2024,Food Cost,Groceries,WHOLEFDS IRV #10614 IRVINE CA,28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1644.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Marketing,FB Marketing,FACEBK *LD6NS4QHM2 650-5434800 CA,35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYX-PIA-WC WC-PREMIUM 0000045649464 PRNG RESTO LLC,92.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 240603 X07570600054522 PRNG RESTO LLC,36.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Rent,Restaurant-Rent,Irvine Company L WEB PMTS 060324 D9DTL PRNG Resto LLC,8564.49,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,371.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-24,Jun,2024,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 052824 07561000014197X PRNG RESTO LLC,590.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-24,Jun,2024,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICATI 732-334-0909 NJ,26,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-24,Jun,2024,Maintenance,Knife Sharping,COZZINI BROS INC 224-2176100 IL,144.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-24,Jun,2024,Rent,Apartment Rent,Trailside at Los WEB PMTS 060424 TJM8LC PRNG Resto LLC,3845.31,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jun-24,Jun,2024,Maintenance,Maintenance,AMZN Mktp US*769TF25J3 Amzn.com/billWA,10.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jun-24,Jun,2024,Food Cost,Goat Meat,Aladdin Halal,644,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,77.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jun-24,Jun,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240605 37197-028723728 BIRYANI POT EXPRESS -,500.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-24,Jun,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,6.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-24,Jun,2024,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,222.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-24,Jun,2024,Insurance,Restaurant-Insurance,MIDVALE INDEMNITY CO 877-515-2196 MA,694.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,666,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-24,Jun,2024,Maintenance,HVAC repair,ZELLE TO CARLOS ON 06/07 REF #RP0SB6ZHDR HVAC REPAIR,220,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,130.26,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jun-24,Jun,2024,Maintenance,Maintenance,AMZN Mktp US*2S67B2713 Amzn.com/billWA,19.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jun-24,Jun,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,81.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1775.26,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jun-24,Jun,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,272.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,308,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-24,Jun,2024,Travel,Chef Travel,SPIRIT AIRL 4870396263638800-7727117 FL,138,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,20.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jun-24,Jun,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,494.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jun-24,Jun,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240612 37219-028744862 BIRYANI POT EXPRESS -,363.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jun-24,Jun,2024,Food Cost,Biryani Masala,Sree Vigna,3500,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Maintenance,Maintenance,THE HOME DEPOT 1084 MIRA LOMA CA,478.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Automobile,Van Gas,76 - ROCKET 31 NORCO CA,80.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Utilities,Utilities - Internet,GOOGLE *FIBER MJ7R9v g.co/helppay#CA,70,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,308.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Food Cost,Groceries,NCG Trading Rice,2380,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-24,Jun,2024,Food Cost,Goat Meat,Aladdin Halal,1352.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,190.47,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-24,Jun,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,3.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,28.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,1487.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-24,Jun,2024,Food Cost,Groceries,Gourmetwala,755,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1728.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,8.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Jun-24,Jun,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,94.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,20.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Sales Tax & CPA,Sales Tax,ATS Tax,3024,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYX-PIA-WC WC-PREMIUM 0000045745382 PRNG RESTO LLC,92.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 240617 X07760300037970 PRNG RESTO LLC,36.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Food Cost,Containers,Apsic Inc,864,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Maintenance,Electrical Work,ZELLE TO ROBERT ON 06/16 REF #PP0SBYWGDB ELECTRICAL WRK,200,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 240612 07752400032551X PRNG RESTO LLC,606.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-24,Jun,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,85.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,73.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,896,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-24,Jun,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240619 37241-028765739 BIRYANI POT EXPRESS -,245.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-24,Jun,2024,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 240617 0167364704 301601474255848716,19.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jun-24,Jun,2024,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 240620 1726646520 301601474256131655,1043.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1844.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Maintenance,Maintenance,THE HOME DEPOT #6628 LAGUNA HILLS CA,125.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Food Cost,Groceries,SURATI CASH & CARRY ARTESIA CA,6.46,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Food Cost,Groceries,PIONEER CASH & CARRY,2.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Equipment,Wet Grinder,EAST WEST AUDIO VIDEO ARTESIA CA,503,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-24,Jun,2024,Maintenance,Food tasting,SQ *AMARAVATHI EXPRESS ARTESIA CA,24.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-24,Jun,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,15.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,137,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-24,Jun,2024,Utilities,Utilities - Electricity,SO CAL EDISON CO DIRECTPAY 700846657874 PRNG RESTO LLC,187.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-24,Jun,2024,Insurance,Van Insurance,MERCURY INS PAYMENT 000000 1000540315-0677 PRNG RESTO LLC,184.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,429.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-24,Jun,2024,Food Cost,Goat Meat,PURCHASE AUTHORIZED ON 06/22 PAK HALAL MEAT MAR ARTESIA CA S464175049215407 CARD 9619,83.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-24,Jun,2024,Food Cost,Groceries,PURCHASE AUTHORIZED ON 06/22 AMBALA CASH & CARRY ARTESIA CA P000000379602223 CARD 9619,2.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-24,Jun,2024,Food Cost,Goat Meat,Aladdin Halal,640,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-24,Jun,2024,Food Cost,Goat Meat,Aladdin Halal,889.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-24,Jun,2024,Automobile,Van Payment,WELLS FARGO AUTO DRAFT 240624 518452242600 RINDA K SAMA,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-24,Jun,2024,Maintenance,Maintenance,RIVERA FOOD SERVICE TUSTIN CA,20.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-24,Jun,2024,Food Cost,Chicken Meat,Bay Foods,843.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-24,Jun,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 240626 37262-028786517 BIRYANI POT EXPRESS -,403.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-24,Jun,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,29.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jun-24,Jun,2024,Food Cost,Toast Fees,"BUSINESS TO BUSINESS ACH Toast, Inc Toast, Inc ST-T7C3O4X5A0D7 TOAST INC",441,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jun-24,Jun,2024,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 GAGAN MEKALA,2231.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jun-24,Jun,2024,Bank Fees,Bank Fees,FINANCE CHARGE,116.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Food Cost,Groceries,Singla Spices,271.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,108.51,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Automobile,Van Gas,"7-ELEVEN 33252 IRVINE CA
#2230379J5056RVGMB",86.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Automobile,Van Toll,"THE TOLL ROADS OF OC 949-727-4800 CA
#5543286J35ZWDV7VL",28.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Maintenance,Maintenance,"THE HOME DEPOT #6628 LAGUNA HILLS CA
#5270715J309FHMFAZ",26.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-24,Jun,2024,Marketing,FB Marketing,"FACEBK *TGCN56GHM2 MENLO PARK CA
#1527021J40006XEY9",19.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jun-24,Jun,2024,Maintenance,TV Entertainment,"SLING.COM ENGLEWOOD CO
#5270828J601VG0EPX",10,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jun-24,Jun,2024,Automobile,Van Gas,"7-ELEVEN 33252 IRVINE CA
#2230379J5056RVGMB",9.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jun-24,Jun,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1793.54,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jun-24,Jun,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,113.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jun-24,Jun,2024,Marketing,Yelp Marketing,YELPINC*855 380 9357 SAN FRANCISCOCA,166.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jun-24,Jun,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,191.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jun-24,Jun,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Food Cost,Chicken Meat,Bay Foods,627.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Food Cost,Goat Meat,Aladdin Halal,504,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Insurance,Apartment Insurance,"LEMONADE I* LEMONADE I NEW YORK CITYNY
#8230509J7000JHTAZ",9.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Marketing,Yelp Marketing,YELPINC*855 380 9357 SAN FRANCISCOCA,4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Marketing,Google Marketing,GOOGLE*ADS9682337307 CC GOOGLE.COMCA,316.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,140.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jul-24,Jul,2024,Sales Tax & CPA,Sales Tax,BUSINESS TO BUSINESS ACH CA DEPT TAX FEE CDTFA EPMT 240130 17869116 PRNG RESTO LLC,4800,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jul-24,Jul,2024,Rent,Restaurant-Rent,Irvine Company L WEB PMTS 070224 N4FBP PRNG Resto LLC,8665.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
